---------------------------------------
Begin Slurm Prolog: Apr-22-2025 20:35:42
Job ID:    4134454
User ID:   jyang872
Account:   gts-jscott319
Job name:  pooling
Partition: cpu-large
QOS:       inferno
---------------------------------------

CommandNotFoundError: Your shell has not been properly configured to use 'conda deactivate'.
To initialize your shell, run

    $ conda init <SHELL_NAME>

Currently supported shells are:
  - bash
  - fish
  - tcsh
  - xonsh
  - zsh
  - powershell

See 'conda init --help' for more information and options.

IMPORTANT: You may need to close and restart your shell after running 'conda init'.



Due to MODULEPATH changes, the following have been reloaded:
  1) gmp/6.2.1     2) mpc/1.3.1     3) mpfr/4.2.0     4) zlib/1.2.13

Solving the problem via SBB...
	Maximum iteration: 100000000.0
	Maximum time: 86400
	Tolerance: 1E-03
Initialize the model...
	Root node lower bound: -1616.40, upper bound: -1338.25
	Total initialization CPU time: 5.21 s
Done.
Solving the model...
================================================================================
  iteration     CPU time    wall time  lower bound  upper bound     gap
      4829     32825.46     28563.55   -1352.7412   -1338.2471   1.0831%
      4830     32827.45     28568.53   -1352.7406   -1338.2471   1.0830%
      4831     32830.06     28574.14   -1352.7355   -1338.2471   1.0826%
      4832     32832.86     28579.86   -1352.7325   -1338.2471   1.0824%
      4833     32835.94     28585.28   -1352.7309   -1338.2471   1.0823%
      4834     32838.86     28590.72   -1352.7302   -1338.2471   1.0822%
      4835     32841.54     28596.67   -1352.7301   -1338.2471   1.0822%
      4836     32844.70     28602.76   -1352.7301   -1338.2471   1.0822%
      4837     32847.75     28608.69   -1352.7299   -1338.2471   1.0822%
      4838     32852.90     28617.01   -1352.7292   -1338.2471   1.0822%
      4839     32854.87     28622.75   -1352.7287   -1338.2471   1.0821%
      4840     32858.38     28629.56   -1352.7280   -1338.2471   1.0821%
      4841     32860.65     28634.62   -1352.7259   -1338.2471   1.0819%
      4842     32863.50     28640.37   -1352.7256   -1338.2471   1.0819%
      4843     32877.27     28651.44   -1352.7249   -1338.2471   1.0818%
      4844     32879.10     28656.32   -1352.7248   -1338.2471   1.0818%
      4845     32881.45     28662.35   -1352.7243   -1338.2471   1.0818%
      4846     32884.95     28668.45   -1352.7211   -1338.2471   1.0816%
      4847     32886.81     28673.74   -1352.7211   -1338.2471   1.0816%
      4848     32892.27     28680.35   -1352.7126   -1338.2471   1.0809%
      4849     32896.96     28687.12   -1352.7122   -1338.2471   1.0809%
      4850     32899.40     28692.16   -1352.7089   -1338.2471   1.0806%
      4851     32901.36     28696.95   -1352.7075   -1338.2471   1.0805%
      4852     32906.41     28705.06   -1352.7054   -1338.2471   1.0804%
      4853     32908.54     28710.12   -1352.7054   -1338.2471   1.0804%
      4854     32911.51     28715.66   -1352.7036   -1338.2471   1.0803%
      4855     32920.04     28725.50   -1352.6986   -1338.2471   1.0799%
      4856     32921.82     28730.27   -1352.6982   -1338.2471   1.0799%
      4857     32927.70     28738.88   -1352.6899   -1338.2471   1.0792%
      4858     32930.28     28744.37   -1352.6881   -1338.2471   1.0791%
      4859     32934.58     28751.04   -1352.6875   -1338.2471   1.0791%
      4860     32941.06     28758.61   -1352.6873   -1338.2471   1.0790%
      4861     32942.83     28763.47   -1352.6873   -1338.2471   1.0790%
      4862     32945.93     28768.88   -1352.6858   -1338.2471   1.0789%
      4863     32948.45     28774.50   -1352.6847   -1338.2471   1.0788%
      4864     32951.04     28779.69   -1352.6846   -1338.2471   1.0788%
      4865     32953.00     28784.75   -1352.6844   -1338.2471   1.0788%
      4866     32957.96     28791.04   -1352.6834   -1338.2471   1.0787%
      4867     32962.83     28798.13   -1352.6828   -1338.2471   1.0787%
      4868     32965.97     28804.25   -1352.6823   -1338.2471   1.0787%
      4869     32968.45     28810.20   -1352.6801   -1338.2471   1.0785%
      4870     32971.51     28816.18   -1352.6796   -1338.2471   1.0785%
      4871     32976.91     28823.82   -1352.6775   -1338.2471   1.0783%
      4872     32978.93     28828.79   -1352.6766   -1338.2471   1.0782%
      4873     32982.02     28834.55   -1352.6701   -1338.2471   1.0777%
      4874     32984.44     28839.92   -1352.6699   -1338.2471   1.0777%
      4875     32987.47     28845.29   -1352.6696   -1338.2471   1.0777%
      4876     32991.19     28852.29   -1352.6687   -1338.2471   1.0776%
      4877     32993.17     28857.19   -1352.6678   -1338.2471   1.0776%
      4878     32996.58     28862.62   -1352.6664   -1338.2471   1.0775%
      4879     33001.44     28870.21   -1352.6652   -1338.2471   1.0774%
      4880     33008.67     28879.42   -1352.6566   -1338.2471   1.0767%
      4881     33012.74     28886.22   -1352.6563   -1338.2471   1.0767%
      4882     33015.28     28891.90   -1352.6557   -1338.2471   1.0767%
      4883     33021.03     28898.99   -1352.6499   -1338.2471   1.0762%
      4884     33025.85     28905.73   -1352.6499   -1338.2471   1.0762%
      4885     33030.54     28912.79   -1352.6494   -1338.2471   1.0762%
      4886     33033.73     28918.30   -1352.6482   -1338.2471   1.0761%
      4887     33039.00     28926.67   -1352.6454   -1338.2471   1.0759%
      4888     33042.31     28933.01   -1352.6454   -1338.2471   1.0759%
      4889     33046.25     28939.50   -1352.6441   -1338.2471   1.0758%
      4890     33048.08     28944.24   -1352.6421   -1338.2471   1.0757%
      4891     33051.85     28949.88   -1352.6397   -1338.2471   1.0755%
      4892     33054.47     28955.20   -1352.6391   -1338.2471   1.0754%
      4893     33059.12     28961.68   -1352.6391   -1338.2471   1.0754%
      4894     33065.56     28969.02   -1352.6364   -1338.2471   1.0752%
      4895     33068.74     28974.58   -1352.6343   -1338.2471   1.0751%
      4896     33072.45     28980.84   -1352.6334   -1338.2471   1.0750%
      4897     33075.62     28986.73   -1352.6290   -1338.2471   1.0747%
      4898     33078.62     28992.82   -1352.6251   -1338.2471   1.0744%
      4899     33081.93     28999.62   -1352.6208   -1338.2471   1.0741%
      4900     33083.72     29004.39   -1352.6207   -1338.2471   1.0741%
      4901     33088.15     29011.79   -1352.6166   -1338.2471   1.0738%
      4902     33096.12     29020.25   -1352.6151   -1338.2471   1.0736%
      4903     33100.41     29026.61   -1352.6135   -1338.2471   1.0735%
      4904     33105.37     29034.16   -1352.6130   -1338.2471   1.0735%
      4905     33108.35     29040.68   -1352.6106   -1338.2471   1.0733%
      4906     33111.85     29046.72   -1352.6096   -1338.2471   1.0732%
      4907     33115.42     29052.24   -1352.6087   -1338.2471   1.0732%
      4908     33118.47     29058.17   -1352.6078   -1338.2471   1.0731%
      4909     33120.67     29063.21   -1352.6060   -1338.2471   1.0730%
      4910     33124.08     29068.71   -1352.6054   -1338.2471   1.0729%
      4911     33134.31     29078.99   -1352.6054   -1338.2471   1.0729%
      4912     33145.00     29088.71   -1352.6051   -1338.2471   1.0729%
      4913     33149.52     29095.21   -1352.6046   -1338.2471   1.0729%
      4914     33154.20     29103.01   -1352.6034   -1338.2471   1.0728%
      4915     33155.69     29107.81   -1352.5986   -1338.2471   1.0724%
      4916     33158.55     29113.56   -1352.5981   -1338.2471   1.0724%
      4917     33165.78     29123.09   -1352.5978   -1338.2471   1.0724%
      4918     33179.51     29133.28   -1352.5910   -1338.2471   1.0718%
      4919     33184.79     29141.45   -1352.5904   -1338.2471   1.0718%
      4920     33187.56     29146.87   -1352.5867   -1338.2471   1.0715%
      4921     33189.64     29152.03   -1352.5853   -1338.2471   1.0714%
      4922     33193.33     29158.00   -1352.5847   -1338.2471   1.0714%
      4923     33197.48     29164.74   -1352.5807   -1338.2471   1.0711%
      4924     33200.07     29170.07   -1352.5790   -1338.2471   1.0709%
      4925     33203.70     29176.20   -1352.5763   -1338.2471   1.0707%
      4926     33205.80     29182.18   -1352.5763   -1338.2471   1.0707%
      4927     33209.28     29188.70   -1352.5758   -1338.2471   1.0707%
      4928     33211.50     29194.70   -1352.5735   -1338.2471   1.0705%
      4929     33214.08     29200.75   -1352.5704   -1338.2471   1.0703%
      4930     33221.34     29209.43   -1352.5687   -1338.2471   1.0702%
      4931     33223.04     29214.50   -1352.5682   -1338.2471   1.0701%
      4932     33228.59     29221.82   -1352.5682   -1338.2471   1.0701%
      4933     33231.76     29227.45   -1352.5656   -1338.2471   1.0699%
      4934     33235.79     29234.92   -1352.5651   -1338.2471   1.0699%
      4935     33237.66     29240.51   -1352.5644   -1338.2471   1.0699%
      4936     33240.19     29246.62   -1352.5597   -1338.2471   1.0695%
      4937     33247.31     29255.20   -1352.5567   -1338.2471   1.0693%
      4938     33251.22     29261.43   -1352.5546   -1338.2471   1.0691%
      4939     33253.01     29266.58   -1352.5546   -1338.2471   1.0691%
      4940     33254.75     29271.61   -1352.5526   -1338.2471   1.0690%
      4941     33260.31     29280.32   -1352.5455   -1338.2471   1.0684%
      4942     33264.43     29288.15   -1352.5444   -1338.2471   1.0684%
      4943     33267.92     29294.44   -1352.5406   -1338.2471   1.0681%
      4944     33270.36     29299.95   -1352.5365   -1338.2471   1.0678%
      4945     33272.31     29305.04   -1352.5365   -1338.2471   1.0678%
      4946     33273.75     29310.01   -1352.5353   -1338.2471   1.0677%
      4947     33276.81     29315.47   -1352.5339   -1338.2471   1.0676%
      4948     33280.69     29323.35   -1352.5339   -1338.2471   1.0676%
      4949     33286.64     29332.44   -1352.5336   -1338.2471   1.0675%
      4950     33295.88     29341.35   -1352.5336   -1338.2471   1.0675%
      4951     33308.11     29352.19   -1352.5326   -1338.2471   1.0675%
      4952     33309.87     29357.41   -1352.5321   -1338.2471   1.0674%
      4953     33312.81     29363.05   -1352.5304   -1338.2471   1.0673%
      4954     33315.75     29368.52   -1352.5304   -1338.2471   1.0673%
      4955     33319.86     29375.38   -1352.5262   -1338.2471   1.0670%
      4956     33321.98     29380.68   -1352.5261   -1338.2471   1.0670%
      4957     33323.63     29385.73   -1352.5241   -1338.2471   1.0668%
      4958     33326.30     29391.33   -1352.5240   -1338.2471   1.0668%
      4959     33328.88     29397.55   -1352.5216   -1338.2471   1.0667%
      4960     33331.82     29404.11   -1352.5171   -1338.2471   1.0663%
      4961     33333.65     29409.43   -1352.5151   -1338.2471   1.0662%
      4962     33335.77     29414.82   -1352.5149   -1338.2471   1.0662%
      4963     33340.45     29421.29   -1352.5149   -1338.2471   1.0662%
      4964     33345.32     29427.96   -1352.5132   -1338.2471   1.0660%
      4965     33348.17     29433.52   -1352.5101   -1338.2471   1.0658%
      4966     33357.49     29443.42   -1352.5097   -1338.2471   1.0658%
      4967     33363.20     29452.79   -1352.5096   -1338.2471   1.0658%
      4968     33365.44     29458.07   -1352.5089   -1338.2471   1.0657%
      4969     33369.08     29464.47   -1352.5084   -1338.2471   1.0657%
      4970     33371.19     29469.72   -1352.5071   -1338.2471   1.0656%
      4971     33375.56     29476.53   -1352.5054   -1338.2471   1.0654%
      4972     33379.73     29484.08   -1352.5006   -1338.2471   1.0651%
      4973     33383.37     29489.85   -1352.4990   -1338.2471   1.0650%
      4974     33385.06     29494.88   -1352.4990   -1338.2471   1.0650%
      4975     33387.41     29500.11   -1352.4982   -1338.2471   1.0649%
      4976     33393.22     29509.19   -1352.4970   -1338.2471   1.0648%
      4977     33396.40     29515.29   -1352.4970   -1338.2471   1.0648%
      4978     33406.49     29525.60   -1352.4970   -1338.2471   1.0648%
      4979     33409.71     29531.96   -1352.4967   -1338.2471   1.0648%
      4980     33415.43     29540.90   -1352.4928   -1338.2471   1.0645%
      4981     33418.32     29546.38   -1352.4928   -1338.2471   1.0645%
      4982     33421.51     29552.92   -1352.4911   -1338.2471   1.0644%
      4983     33425.79     29560.54   -1352.4911   -1338.2471   1.0644%
      4984     33429.64     29567.72   -1352.4892   -1338.2471   1.0642%
      4985     33433.60     29574.74   -1352.4839   -1338.2471   1.0638%
      4986     33436.14     29580.60   -1352.4820   -1338.2471   1.0637%
      4987     33438.27     29586.59   -1352.4810   -1338.2471   1.0636%
      4988     33442.52     29594.31   -1352.4798   -1338.2471   1.0635%
      4989     33450.01     29602.77   -1352.4797   -1338.2471   1.0635%
      4990     33453.67     29610.04   -1352.4749   -1338.2471   1.0632%
      4991     33455.30     29615.10   -1352.4719   -1338.2471   1.0629%
      4992     33461.81     29624.72   -1352.4664   -1338.2471   1.0625%
      4993     33468.87     29634.73   -1352.4650   -1338.2471   1.0624%
      4994     33471.54     29640.17   -1352.4639   -1338.2471   1.0623%
      4995     33479.61     29649.50   -1352.4602   -1338.2471   1.0621%
      4996     33489.35     29660.52   -1352.4592   -1338.2471   1.0620%
      4997     33496.39     29668.39   -1352.4577   -1338.2471   1.0619%
      4998     33505.04     29677.05   -1352.4572   -1338.2471   1.0618%
      4999     33507.83     29682.57   -1352.4545   -1338.2471   1.0616%
      5000     33510.96     29688.21   -1352.4540   -1338.2471   1.0616%
      5001     33515.44     29695.31   -1352.4513   -1338.2471   1.0614%
      5002     33517.14     29700.92   -1352.4493   -1338.2471   1.0613%
      5003     33520.73     29707.78   -1352.4491   -1338.2471   1.0612%
      5004     33527.97     29716.53   -1352.4483   -1338.2471   1.0612%
      5005     33531.59     29722.55   -1352.4478   -1338.2471   1.0611%
      5006     33533.62     29727.74   -1352.4456   -1338.2471   1.0610%
      5007     33538.88     29735.57   -1352.4450   -1338.2471   1.0609%
      5008     33541.20     29741.33   -1352.4445   -1338.2471   1.0609%
      5009     33544.02     29747.34   -1352.4383   -1338.2471   1.0604%
      5010     33549.88     29756.14   -1352.4343   -1338.2471   1.0601%
      5011     33553.81     29762.11   -1352.4306   -1338.2471   1.0599%
      5012     33555.78     29767.48   -1352.4291   -1338.2471   1.0597%
      5013     33559.73     29774.30   -1352.4286   -1338.2471   1.0597%
      5014     33561.53     29779.47   -1352.4275   -1338.2471   1.0596%
      5015     33564.79     29785.17   -1352.4239   -1338.2471   1.0594%
      5016     33568.05     29791.59   -1352.4236   -1338.2471   1.0593%
      5017     33578.57     29801.60   -1352.4207   -1338.2471   1.0591%
      5018     33580.77     29807.81   -1352.4207   -1338.2471   1.0591%
      5019     33586.56     29817.48   -1352.4189   -1338.2471   1.0590%
      5020     33598.40     29828.92   -1352.4178   -1338.2471   1.0589%
      5021     33604.47     29836.83   -1352.4171   -1338.2471   1.0588%
      5022     33608.58     29842.98   -1352.4152   -1338.2471   1.0587%
      5023     33613.18     29850.06   -1352.4134   -1338.2471   1.0586%
      5024     33624.63     29860.59   -1352.4042   -1338.2471   1.0579%
      5025     33636.28     29870.61   -1352.4029   -1338.2471   1.0578%
      5026     33643.25     29879.37   -1352.4029   -1338.2471   1.0578%
      5027     33651.95     29888.76   -1352.4011   -1338.2471   1.0576%
      5028     33655.60     29895.86   -1352.3997   -1338.2471   1.0575%
      5029     33659.59     29902.40   -1352.3994   -1338.2471   1.0575%
      5030     33662.43     29908.13   -1352.3988   -1338.2471   1.0575%
      5031     33664.40     29913.32   -1352.3929   -1338.2471   1.0570%
      5032     33667.06     29918.66   -1352.3928   -1338.2471   1.0570%
      5033     33671.74     29926.93   -1352.3887   -1338.2471   1.0567%
      5034     33680.48     29937.07   -1352.3882   -1338.2471   1.0567%
      5035     33682.06     29942.33   -1352.3877   -1338.2471   1.0566%
      5036     33686.85     29950.10   -1352.3831   -1338.2471   1.0563%
      5037     33688.74     29955.36   -1352.3817   -1338.2471   1.0562%
      5038     33690.43     29960.48   -1352.3780   -1338.2471   1.0559%
      5039     33693.07     29967.02   -1352.3773   -1338.2471   1.0559%
      5040     33703.57     29976.95   -1352.3771   -1338.2471   1.0559%
      5041     33705.53     29982.24   -1352.3771   -1338.2471   1.0559%
      5042     33707.60     29987.44   -1352.3769   -1338.2471   1.0558%
      5043     33710.17     29993.04   -1352.3757   -1338.2471   1.0558%
      5044     33713.44     29998.84   -1352.3724   -1338.2471   1.0555%
      5045     33716.14     30004.31   -1352.3690   -1338.2471   1.0553%
      5046     33720.03     30010.87   -1352.3682   -1338.2471   1.0552%
      5047     33722.74     30016.41   -1352.3607   -1338.2471   1.0546%
      5048     33727.41     30022.94   -1352.3604   -1338.2471   1.0546%
      5049     33729.18     30028.17   -1352.3599   -1338.2471   1.0546%
      5050     33731.46     30034.32   -1352.3589   -1338.2471   1.0545%
      5051     33735.08     30041.26   -1352.3565   -1338.2471   1.0543%
      5052     33736.55     30046.25   -1352.3565   -1338.2471   1.0543%
      5053     33738.64     30051.58   -1352.3536   -1338.2471   1.0541%
      5054     33740.81     30056.99   -1352.3530   -1338.2471   1.0541%
      5055     33752.39     30067.24   -1352.3530   -1338.2471   1.0541%
      5056     33762.19     30076.86   -1352.3521   -1338.2471   1.0540%
      5057     33764.79     30083.30   -1352.3517   -1338.2471   1.0540%
      5058     33767.50     30088.87   -1352.3493   -1338.2471   1.0538%
      5059     33776.12     30097.78   -1352.3489   -1338.2471   1.0537%
      5060     33780.11     30104.05   -1352.3429   -1338.2471   1.0533%
      5061     33787.89     30113.11   -1352.3419   -1338.2471   1.0532%
      5062     33796.59     30124.43   -1352.3382   -1338.2471   1.0529%
      5063     33803.81     30133.24   -1352.3374   -1338.2471   1.0529%
      5064     33807.41     30140.09   -1352.3361   -1338.2471   1.0528%
      5065     33810.33     30145.74   -1352.3354   -1338.2471   1.0527%
      5066     33816.23     30152.52   -1352.3354   -1338.2471   1.0527%
      5067     33819.44     30158.53   -1352.3330   -1338.2471   1.0526%
      5068     33823.89     30165.99   -1352.3316   -1338.2471   1.0525%
      5069     33827.17     30171.83   -1352.3298   -1338.2471   1.0523%
      5070     33829.63     30177.36   -1352.3298   -1338.2471   1.0523%
      5071     33831.90     30183.10   -1352.3298   -1338.2471   1.0523%
      5072     33833.75     30188.42   -1352.3289   -1338.2471   1.0523%
      5073     33839.57     30196.26   -1352.3261   -1338.2471   1.0520%
      5074     33842.30     30201.87   -1352.3261   -1338.2471   1.0520%
      5075     33845.89     30208.03   -1352.3235   -1338.2471   1.0519%
      5076     33848.15     30213.44   -1352.3204   -1338.2471   1.0516%
      5077     33850.66     30219.45   -1352.3204   -1338.2471   1.0516%
      5078     33853.89     30225.96   -1352.3176   -1338.2471   1.0514%
      5079     33858.03     30233.63   -1352.3156   -1338.2471   1.0513%
      5080     33860.44     30239.88   -1352.3142   -1338.2471   1.0512%
      5081     33865.46     30246.66   -1352.3137   -1338.2471   1.0511%
      5082     33870.56     30253.72   -1352.3131   -1338.2471   1.0511%
      5083     33877.25     30263.49   -1352.3120   -1338.2471   1.0510%
      5084     33879.42     30268.92   -1352.3089   -1338.2471   1.0508%
      5085     33881.82     30274.34   -1352.3089   -1338.2471   1.0508%
      5086     33885.75     30282.03   -1352.3064   -1338.2471   1.0506%
      5087     33889.21     30289.41   -1352.2997   -1338.2471   1.0501%
      5088     33892.29     30295.71   -1352.2971   -1338.2471   1.0499%
      5089     33894.66     30301.14   -1352.2954   -1338.2471   1.0497%
      5090     33897.45     30306.84   -1352.2953   -1338.2471   1.0497%
      5091     33905.15     30317.72   -1352.2933   -1338.2471   1.0496%
      5092     33908.70     30324.81   -1352.2933   -1338.2471   1.0496%
      5093     33913.22     30332.26   -1352.2920   -1338.2471   1.0495%
      5094     33918.14     30339.51   -1352.2920   -1338.2471   1.0495%
      5095     33923.19     30347.18   -1352.2888   -1338.2471   1.0493%
      5096     33925.74     30352.59   -1352.2860   -1338.2471   1.0490%
      5097     33933.13     30363.28   -1352.2811   -1338.2471   1.0487%
      5098     33935.49     30369.56   -1352.2811   -1338.2471   1.0487%
      5099     33940.33     30376.87   -1352.2804   -1338.2471   1.0486%
      5100     33943.13     30382.54   -1352.2803   -1338.2471   1.0486%
      5101     33946.80     30388.50   -1352.2792   -1338.2471   1.0485%
      5102     33953.21     30396.37   -1352.2786   -1338.2471   1.0485%
      5103     33959.26     30403.99   -1352.2772   -1338.2471   1.0484%
      5104     33962.91     30411.12   -1352.2764   -1338.2471   1.0483%
      5105     33964.74     30416.37   -1352.2752   -1338.2471   1.0482%
      5106     33967.95     30423.14   -1352.2748   -1338.2471   1.0482%
      5107     33970.96     30429.68   -1352.2734   -1338.2471   1.0481%
      5108     33975.60     30438.53   -1352.2730   -1338.2471   1.0481%
      5109     33990.52     30452.40   -1352.2729   -1338.2471   1.0481%
      5110     34001.99     30464.16   -1352.2707   -1338.2471   1.0479%
      5111     34004.22     30470.52   -1352.2691   -1338.2471   1.0478%
      5112     34007.97     30477.47   -1352.2688   -1338.2471   1.0478%
      5113     34015.62     30485.78   -1352.2688   -1338.2471   1.0478%
      5114     34019.63     30492.24   -1352.2679   -1338.2471   1.0477%
      5115     34027.22     30502.44   -1352.2676   -1338.2471   1.0477%
      5116     34029.99     30508.38   -1352.2669   -1338.2471   1.0476%
      5117     34032.42     30514.65   -1352.2669   -1338.2471   1.0476%
      5118     34035.55     30521.07   -1352.2669   -1338.2471   1.0476%
      5119     34038.22     30526.63   -1352.2667   -1338.2471   1.0476%
      5120     34042.62     30534.08   -1352.2633   -1338.2471   1.0474%
      5121     34047.30     30540.83   -1352.2633   -1338.2471   1.0474%
      5122     34051.80     30547.53   -1352.2533   -1338.2471   1.0466%
      5123     34056.38     30556.01   -1352.2522   -1338.2471   1.0465%
      5124     34060.63     30563.63   -1352.2522   -1338.2471   1.0465%
      5125     34062.76     30569.19   -1352.2517   -1338.2471   1.0465%
      5126     34064.54     30574.43   -1352.2506   -1338.2471   1.0464%
      5127     34066.85     30579.92   -1352.2402   -1338.2471   1.0456%
      5128     34068.94     30585.28   -1352.2402   -1338.2471   1.0456%
      5129     34072.44     30592.07   -1352.2400   -1338.2471   1.0456%
      5130     34075.34     30598.28   -1352.2395   -1338.2471   1.0456%
      5131     34084.42     30607.53   -1352.2332   -1338.2471   1.0451%
      5132     34091.85     30617.75   -1352.2317   -1338.2471   1.0450%
      5133     34097.66     30626.85   -1352.2291   -1338.2471   1.0448%
      5134     34099.54     30632.23   -1352.2287   -1338.2471   1.0448%
      5135     34102.37     30638.67   -1352.2268   -1338.2471   1.0446%
      5136     34104.06     30643.92   -1352.2237   -1338.2471   1.0444%
      5137     34106.01     30649.16   -1352.2224   -1338.2471   1.0443%
      5138     34108.77     30654.93   -1352.2203   -1338.2471   1.0441%
      5139     34112.01     30660.87   -1352.2202   -1338.2471   1.0441%
      5140     34114.86     30666.61   -1352.2198   -1338.2471   1.0441%
      5141     34117.20     30672.87   -1352.2175   -1338.2471   1.0439%
      5142     34119.04     30678.12   -1352.2172   -1338.2471   1.0439%
      5143     34120.73     30683.34   -1352.2171   -1338.2471   1.0439%
      5144     34123.99     30689.08   -1352.2152   -1338.2471   1.0438%
      5145     34125.89     30694.49   -1352.2132   -1338.2471   1.0436%
      5146     34130.35     30702.17   -1352.2123   -1338.2471   1.0435%
      5147     34133.35     30708.94   -1352.2114   -1338.2471   1.0435%
      5148     34145.97     30719.90   -1352.2114   -1338.2471   1.0435%
      5149     34152.05     30727.83   -1352.2113   -1338.2471   1.0435%
      5150     34154.16     30733.28   -1352.2106   -1338.2471   1.0434%
      5151     34156.85     30739.46   -1352.2098   -1338.2471   1.0434%
      5152     34158.99     30745.31   -1352.2083   -1338.2471   1.0432%
      5153     34162.19     30751.52   -1352.2016   -1338.2471   1.0427%
      5154     34165.86     30758.37   -1352.2014   -1338.2471   1.0427%
      5155     34170.21     30764.86   -1352.2002   -1338.2471   1.0426%
      5156     34172.49     30770.30   -1352.1999   -1338.2471   1.0426%
      5157     34177.40     30777.36   -1352.1968   -1338.2471   1.0424%
      5158     34181.12     30784.69   -1352.1940   -1338.2471   1.0422%
      5159     34185.84     30793.46   -1352.1915   -1338.2471   1.0420%
      5160     34189.46     30800.32   -1352.1912   -1338.2471   1.0420%
      5161     34191.53     30805.60   -1352.1912   -1338.2471   1.0420%
      5162     34193.69     30810.98   -1352.1906   -1338.2471   1.0419%
      5163     34199.12     30819.33   -1352.1897   -1338.2471   1.0419%
      5164     34206.22     30827.62   -1352.1897   -1338.2471   1.0419%
      5165     34209.94     30834.10   -1352.1897   -1338.2471   1.0419%
      5166     34212.38     30839.71   -1352.1887   -1338.2471   1.0418%
      5167     34216.74     30847.12   -1352.1877   -1338.2471   1.0417%
      5168     34219.90     30853.67   -1352.1868   -1338.2471   1.0416%
      5169     34224.66     30861.37   -1352.1866   -1338.2471   1.0416%
      5170     34227.27     30867.71   -1352.1863   -1338.2471   1.0416%
      5171     34232.48     30877.09   -1352.1845   -1338.2471   1.0415%
      5172     34235.44     30883.58   -1352.1842   -1338.2471   1.0414%
      5173     34245.77     30893.08   -1352.1842   -1338.2471   1.0414%
      5174     34256.38     30902.67   -1352.1835   -1338.2471   1.0414%
      5175     34258.41     30908.12   -1352.1835   -1338.2471   1.0414%
      5176     34260.88     30913.59   -1352.1834   -1338.2471   1.0414%
      5177     34274.63     30926.52   -1352.1830   -1338.2471   1.0413%
      5178     34276.96     30932.74   -1352.1807   -1338.2471   1.0412%
      5179     34279.43     30938.67   -1352.1771   -1338.2471   1.0409%
      5180     34282.46     30944.42   -1352.1758   -1338.2471   1.0408%
      5181     34289.38     30954.94   -1352.1724   -1338.2471   1.0406%
      5182     34292.93     30961.07   -1352.1724   -1338.2471   1.0406%
      5183     34294.41     30966.64   -1352.1690   -1338.2471   1.0403%
      5184     34304.89     30978.48   -1352.1682   -1338.2471   1.0402%
      5185     34307.37     30984.09   -1352.1672   -1338.2471   1.0402%
      5186     34310.74     30990.66   -1352.1646   -1338.2471   1.0400%
      5187     34315.61     30998.64   -1352.1601   -1338.2471   1.0396%
      5188     34323.86     31007.29   -1352.1601   -1338.2471   1.0396%
      5189     34328.87     31015.70   -1352.1577   -1338.2471   1.0395%
      5190     34334.39     31023.88   -1352.1567   -1338.2471   1.0394%
      5191     34337.00     31029.97   -1352.1557   -1338.2471   1.0393%
      5192     34339.14     31035.44   -1352.1551   -1338.2471   1.0393%
      5193     34345.06     31042.98   -1352.1519   -1338.2471   1.0390%
      5194     34347.87     31049.18   -1352.1486   -1338.2471   1.0388%
      5195     34360.03     31059.75   -1352.1428   -1338.2471   1.0383%
      5196     34361.79     31065.13   -1352.1397   -1338.2471   1.0381%
      5197     34363.89     31070.92   -1352.1397   -1338.2471   1.0381%
      5198     34365.57     31076.77   -1352.1370   -1338.2471   1.0379%
      5199     34368.24     31083.06   -1352.1360   -1338.2471   1.0378%
      5200     34371.74     31090.76   -1352.1360   -1338.2471   1.0378%
      5201     34375.64     31098.96   -1352.1325   -1338.2471   1.0376%
      5202     34377.82     31105.28   -1352.1323   -1338.2471   1.0376%
      5203     34380.45     31110.78   -1352.1315   -1338.2471   1.0375%
      5204     34382.76     31116.31   -1352.1259   -1338.2471   1.0371%
      5205     34391.09     31127.74   -1352.1234   -1338.2471   1.0369%
      5206     34395.73     31134.27   -1352.1164   -1338.2471   1.0364%
      5207     34398.84     31140.81   -1352.1164   -1338.2471   1.0364%
      5208     34401.46     31147.60   -1352.1156   -1338.2471   1.0363%
      5209     34404.36     31154.22   -1352.1154   -1338.2471   1.0363%
      5210     34413.47     31163.56   -1352.1150   -1338.2471   1.0363%
      5211     34415.76     31169.07   -1352.1108   -1338.2471   1.0360%
      5212     34425.68     31178.61   -1352.1101   -1338.2471   1.0359%
      5213     34431.58     31185.85   -1352.1089   -1338.2471   1.0358%
      5214     34436.90     31194.54   -1352.1081   -1338.2471   1.0358%
      5215     34438.61     31200.23   -1352.1081   -1338.2471   1.0358%
      5216     34441.28     31206.01   -1352.1079   -1338.2471   1.0357%
      5217     34443.99     31211.57   -1352.1075   -1338.2471   1.0357%
      5218     34446.30     31217.02   -1352.1024   -1338.2471   1.0353%
      5219     34451.99     31225.21   -1352.1024   -1338.2471   1.0353%
      5220     34458.32     31235.42   -1352.1024   -1338.2471   1.0353%
      5221     34464.65     31244.51   -1352.1024   -1338.2471   1.0353%
      5222     34469.25     31252.51   -1352.1003   -1338.2471   1.0352%
      5223     34471.77     31258.08   -1352.1003   -1338.2471   1.0352%
      5224     34475.74     31264.88   -1352.0999   -1338.2471   1.0351%
      5225     34482.37     31271.95   -1352.0990   -1338.2471   1.0351%
